Player,FG%,3P%,2P%,eFG%,FT%,PTS,Year,season_date
Andre Miller,0.492,0.088,0.504,0.494,0.772,17.0,2008,2008-01-01
Kevin Ollie,0.42,0.0,0.426,0.42,0.8,1.8,2008,2008-01-01
Shavlik Randolph,0.286,0.0,0.286,0.286,0.0,0.9,2008,2008-01-01
Jason Smith,0.455,0.286,0.463,0.461,0.659,4.5,2008,2008-01-01
Lou Williams,0.424,0.359,0.441,0.461,0.783,11.5,2008,2008-01-01
Thaddeus Young,0.539,0.316,0.548,0.545,0.738,8.2,2008,2008-01-01
Dan Gadzuric,0.416,0.0,0.418,0.416,0.524,3.2,2008,2008-01-01
Andrew Bogut,0.511,0.0,0.515,0.511,0.587,14.3,2008,2008-01-01
Charlie Bell,0.381,0.341,0.413,0.457,0.805,7.6,2008,2008-01-01
Daequan Cook,0.381,0.332,0.424,0.458,0.825,8.8,2008,2008-01-01
Chucky Atkins,0.344,0.316,0.395,0.447,0.444,4.7,2008,2008-01-01
Devin Harris,0.463,0.335,0.504,0.504,0.824,14.8,2008,2008-01-01
Anthony Carter,0.458,0.349,0.499,0.505,0.753,7.8,2008,2008-01-01
Kobe Bryant,0.459,0.361,0.49,0.503,0.84,28.3,2008,2008-01-01
Andrew Bynum,0.636,0.0,0.636,0.636,0.695,13.1,2008,2008-01-01
Jordan Farmar,0.461,0.371,0.546,0.552,0.679,9.1,2008,2008-01-01
Derek Fisher,0.436,0.406,0.453,0.508,0.883,11.7,2008,2008-01-01
Marcus Camby,0.45,0.3,0.455,0.455,0.708,9.1,2008,2008-01-01
Pau Gasol,0.534,0.25,0.539,0.536,0.807,18.9,2008,2008-01-01
Trevor Ariza,0.507,0.278,0.542,0.526,0.653,5.5,2008,2008-01-01
D.J. Mbenga,0.464,0.0,0.464,0.464,0.417,2.0,2008,2008-01-01
Chris Mihm,0.337,0.0,0.337,0.337,0.667,3.6,2008,2008-01-01
Ira Newble,0.437,0.327,0.48,0.483,0.769,3.8,2008,2008-01-01
Lamar Odom,0.525,0.274,0.566,0.544,0.698,14.2,2008,2008-01-01
Vladimir Radmanović,0.453,0.406,0.507,0.562,0.8,8.4,2008,2008-01-01
Ronny Turiaf,0.474,0.0,0.475,0.474,0.753,6.6,2008,2008-01-01
Blake Ahearn,0.263,0.294,0.217,0.351,0.968,5.8,2008,2008-01-01
Coby Karl,0.346,0.308,0.385,0.423,0.8,1.8,2008,2008-01-01
Joel Anthony,0.467,0.0,0.467,0.467,0.592,3.5,2008,2008-01-01
Steven Hunter,0.536,0.0,0.536,0.536,0.45,2.1,2008,2008-01-01
Cedric Simmons,0.286,0.0,0.286,0.286,0.0,0.6,2008,2008-01-01
Gordan Giriček,0.44,0.364,0.478,0.5,0.885,5.8,2008,2008-01-01
Boris Diaw,0.477,0.317,0.488,0.487,0.744,8.8,2008,2008-01-01
Raja Bell,0.421,0.401,0.449,0.538,0.868,11.9,2008,2008-01-01
Leandro Barbosa,0.462,0.389,0.514,0.543,0.822,15.6,2008,2008-01-01
Drew Gooden,0.449,0.0,0.452,0.449,0.753,12.0,2008,2008-01-01
Ben Gordon,0.434,0.41,0.445,0.5,0.908,18.6,2008,2008-01-01
Tyrus Thomas,0.423,0.167,0.426,0.424,0.741,6.8,2008,2008-01-01
Aaron Gray,0.505,0.0,0.507,0.505,0.566,4.3,2008,2008-01-01
Larry Hughes,0.381,0.345,0.392,0.423,0.798,12.2,2008,2008-01-01
Viktor Khryapa,0.387,0.0,0.4,0.387,0.571,3.6,2008,2008-01-01
Demetris Nichols,0.261,0.231,0.3,0.326,0.0,1.1,2008,2008-01-01
Joakim Noah,0.482,0.0,0.484,0.482,0.691,6.6,2008,2008-01-01
Andrés Nocioni,0.432,0.364,0.476,0.504,0.807,13.2,2008,2008-01-01
Thabo Sefolosha,0.428,0.33,0.453,0.462,0.721,6.7,2008,2008-01-01
Kirk Hinrich,0.414,0.35,0.442,0.467,0.831,11.5,2008,2008-01-01
Marcus Banks,0.45,0.392,0.517,0.555,0.771,6.6,2008,2008-01-01
Jake Voskuhl,0.463,0.0,0.463,0.463,0.828,2.2,2008,2008-01-01
Mark Blount,0.462,0.386,0.469,0.479,0.638,8.4,2008,2008-01-01
Yakhouba Diawara,0.41,0.318,0.5,0.489,0.71,2.8,2008,2008-01-01
Taurean Green,0.28,0.182,0.357,0.32,0.917,1.6,2008,2008-01-01
Nenê,0.408,0.0,0.414,0.408,0.551,5.3,2008,2008-01-01
Earl Barron,0.404,0.077,0.417,0.405,0.701,7.1,2008,2008-01-01
Nate Robinson,0.437,0.325,0.504,0.498,0.841,17.2,2009,2009-01-01
Ike Diogu,0.527,0.5,0.528,0.534,0.755,4.1,2009,2009-01-01
Calvin Booth,0.5,0.0,0.5,0.5,0.75,2.0,2009,2009-01-01
David West,0.472,0.24,0.477,0.474,0.884,21.0,2009,2009-01-01
Julian Wright,0.466,0.095,0.502,0.47,0.567,4.4,2009,2009-01-01
Nick Collison,0.568,0.0,0.57,0.568,0.721,8.2,2009,2009-01-01
Chucky Atkins,0.301,0.263,0.339,0.367,0.938,3.0,2009,2009-01-01
Dorell Wright,0.4,0.0,0.4,0.4,0.333,3.0,2009,2009-01-01
Dwyane Wade,0.491,0.317,0.524,0.516,0.765,30.2,2009,2009-01-01
Chris Quinn,0.408,0.409,0.408,0.505,0.81,5.1,2009,2009-01-01
Joel Anthony,0.483,0.0,0.483,0.483,0.652,2.2,2009,2009-01-01
Chris Wilcox,0.497,0.0,0.503,0.497,0.564,7.2,2009,2009-01-01
Francisco García,0.444,0.398,0.466,0.51,0.82,12.7,2009,2009-01-01
Al Harrington,0.439,0.364,0.487,0.509,0.793,20.1,2009,2009-01-01
James Posey,0.412,0.369,0.476,0.523,0.822,8.9,2009,2009-01-01
Larry Hughes,0.402,0.389,0.409,0.469,0.807,11.6,2009,2009-01-01
Morris Peterson,0.399,0.388,0.408,0.489,0.632,4.4,2009,2009-01-01
Chris Paul,0.503,0.364,0.525,0.528,0.868,22.8,2009,2009-01-01
Earl Watson,0.384,0.235,0.418,0.406,0.755,6.6,2009,2009-01-01
Kyle Weaver,0.459,0.344,0.529,0.524,0.707,5.3,2009,2009-01-01
Russell Westbrook,0.398,0.271,0.415,0.414,0.815,15.3,2009,2009-01-01
D.J. White,0.52,0.0,0.52,0.52,0.769,8.9,2009,2009-01-01
Damien Wilkins,0.362,0.375,0.355,0.425,0.804,5.3,2009,2009-01-01
Sean Marks,0.485,0.2,0.503,0.491,0.682,3.2,2009,2009-01-01
Melvin Ely,0.389,0.0,0.389,0.389,0.639,3.1,2009,2009-01-01
Antonio Daniels,0.419,0.367,0.438,0.466,0.8,4.1,2009,2009-01-01
Tyson Chandler,0.565,0.0,0.565,0.565,0.579,8.8,2009,2009-01-01
Peja Stojaković,0.399,0.378,0.424,0.5,0.894,13.3,2009,2009-01-01
Michael Beasley,0.472,0.407,0.478,0.49,0.772,13.9,2009,2009-01-01
Daequan Cook,0.375,0.387,0.356,0.494,0.875,9.1,2009,2009-01-01
Mario Chalmers,0.42,0.367,0.467,0.506,0.767,10.0,2009,2009-01-01
Jamaal Magloire,0.496,0.0,0.496,0.496,0.483,2.9,2009,2009-01-01
James Jones,0.369,0.344,0.415,0.48,0.839,4.2,2009,2009-01-01
Luther Head,0.382,0.37,0.389,0.451,0.792,4.7,2009,2009-01-01
Udonis Haslem,0.518,0.0,0.518,0.518,0.753,10.6,2009,2009-01-01
Jerome James,0.375,0.0,0.375,0.375,0.0,3.0,2009,2009-01-01
Jared Jeffries,0.44,0.083,0.456,0.441,0.611,5.3,2009,2009-01-01
Al Thornton,0.446,0.253,0.462,0.456,0.754,16.8,2009,2009-01-01
Mike Taylor,0.412,0.325,0.427,0.436,0.691,5.7,2009,2009-01-01
Brian Skinner,0.449,0.0,0.453,0.449,0.638,4.2,2009,2009-01-01
Zach Randolph,0.475,0.33,0.494,0.494,0.734,20.8,2009,2009-01-01
Steve Novak,0.444,0.416,0.518,0.595,0.913,6.9,2009,2009-01-01
Cuttino Mobley,0.432,0.343,0.459,0.473,0.722,13.7,2009,2009-01-01
Chris Kaman,0.528,0.0,0.528,0.528,0.68,12.0,2009,2009-01-01
Deandre Jordan,0.633,0.0,0.633,0.633,0.385,4.3,2009,2009-01-01
Fred Jones,0.407,0.367,0.441,0.492,0.815,7.3,2009,2009-01-01
David Lee,0.549,0.0,0.551,0.549,0.755,16.0,2009,2009-01-01
Hakim Warrick,0.491,0.217,0.5,0.494,0.711,11.6,2009,2009-01-01
Quinton Ross,0.382,0.375,0.386,0.446,0.81,3.9,2009,2009-01-01
Shaun Livingston,0.517,0.0,0.517,0.517,0.9,5.9,2009,2009-01-01
Danilo Gallinari,0.448,0.444,0.453,0.576,0.963,6.1,2009,2009-01-01
Nenad Krstić,0.469,0.0,0.469,0.469,0.797,9.7,2009,2009-01-01
Steven Hill,1.0,0.0,1.0,1.0,0.0,2.0,2009,2009-01-01
Jeff Green,0.446,0.389,0.463,0.491,0.788,16.5,2009,2009-01-01
Kevin Durant,0.476,0.422,0.486,0.51,0.863,25.3,2009,2009-01-01
Darrell Arthur,0.438,0.0,0.44,0.438,0.667,5.6,2009,2009-01-01
Greg Buckner,0.384,0.255,0.444,0.425,0.8,2.5,2009,2009-01-01
Yakhouba Diawara,0.35,0.313,0.463,0.468,0.526,3.4,2009,2009-01-01
Mark Blount,0.385,0.407,0.373,0.455,0.615,4.0,2009,2009-01-01
Desmond Mason,0.435,0.0,0.44,0.435,0.541,7.5,2009,2009-01-01
Malik Rose,0.344,0.0,0.363,0.344,0.784,3.4,2009,2009-01-01
Thabo Sefolosha,0.426,0.276,0.474,0.459,0.836,5.9,2009,2009-01-01
Stephon Marbury,0.342,0.24,0.372,0.369,0.462,3.8,2009,2009-01-01
Eddie House,0.445,0.444,0.445,0.579,0.792,8.5,2009,2009-01-01
J.R. Giddens,0.667,0.0,0.667,0.667,0.0,0.7,2009,2009-01-01
Kevin Garnett,0.531,0.25,0.534,0.532,0.841,15.8,2009,2009-01-01
Glen Davis,0.442,0.4,0.443,0.444,0.73,7.0,2009,2009-01-01
Tony Allen,0.482,0.222,0.51,0.493,0.725,7.8,2009,2009-01-01
Ray Allen,0.48,0.409,0.542,0.575,0.952,18.2,2009,2009-01-01
Rudy Gay,0.453,0.351,0.477,0.487,0.767,18.9,2009,2009-01-01
Arron Afflalo,0.437,0.402,0.456,0.508,0.817,4.9,2009,2009-01-01
Kwame Brown,0.533,0.0,0.533,0.533,0.516,4.2,2009,2009-01-01
Will Bynum,0.456,0.158,0.474,0.461,0.798,7.2,2009,2009-01-01
Richard Hamilton,0.447,0.368,0.464,0.48,0.848,18.3,2009,2009-01-01
Marc Gasol,0.53,0.0,0.53,0.53,0.733,11.9,2009,2009-01-01
Adonal Foyle,0.636,0.0,0.636,0.636,0.5,1.7,2009,2009-01-01
Mike Conley,0.442,0.406,0.458,0.503,0.817,10.9,2009,2009-01-01
Rasual Butler,0.433,0.39,0.468,0.521,0.782,11.2,2009,2009-01-01
Devin Brown,0.355,0.289,0.384,0.399,0.78,5.2,2009,2009-01-01
Ryan Bowen,0.579,0.0,0.579,0.579,0.6,2.2,2009,2009-01-01
Hilton Armstrong,0.561,0.0,0.566,0.561,0.633,4.8,2009,2009-01-01
Demetris Nichols,0.333,0.0,0.429,0.333,0.5,1.8,2009,2009-01-01
Walter Herrmann,0.396,0.342,0.471,0.495,0.76,3.8,2009,2009-01-01
Allen Iverson,0.417,0.283,0.435,0.434,0.781,17.5,2009,2009-01-01
Amir Johnson,0.595,0.0,0.595,0.595,0.657,3.5,2009,2009-01-01
Jason Maxiell,0.575,0.0,0.577,0.575,0.532,5.8,2009,2009-01-01
Antonio Mcdyess,0.51,0.0,0.51,0.51,0.698,9.6,2009,2009-01-01
Tayshaun Prince,0.45,0.397,0.458,0.477,0.778,14.2,2009,2009-01-01
Courtney Sims,0.5,0.0,0.5,0.5,0.0,3.0,2009,2009-01-01
Mouhamed Sene,0.667,0.0,0.667,0.667,0.8,3.3,2009,2009-01-01
Cheikh Samb,0.188,0.0,0.207,0.188,0.429,0.8,2009,2009-01-01
Mikki Moore,0.553,0.0,0.553,0.553,0.787,3.9,2009,2009-01-01
Kendrick Perkins,0.577,0.0,0.58,0.577,0.6,8.5,2009,2009-01-01
Paul Pierce,0.457,0.391,0.48,0.508,0.83,20.5,2009,2009-01-01
Leon Powe,0.524,0.0,0.524,0.524,0.689,7.7,2009,2009-01-01
Rasheed Wallace,0.419,0.354,0.471,0.498,0.772,12.0,2009,2009-01-01
Eric Gordon,0.456,0.389,0.496,0.529,0.854,16.1,2009,2009-01-01
Ricky Davis,0.339,0.315,0.358,0.41,0.861,6.4,2009,2009-01-01
Paul Davis,0.408,0.0,0.412,0.408,0.794,4.0,2009,2009-01-01
Baron Davis,0.37,0.302,0.406,0.422,0.757,14.9,2009,2009-01-01
Mardy Collins,0.425,0.419,0.426,0.451,0.609,5.2,2009,2009-01-01
Marcus Camby,0.512,0.25,0.514,0.513,0.725,10.3,2009,2009-01-01
Alex Acker,0.395,0.35,0.411,0.441,0.5,2.9,2009,2009-01-01
Robert Swift,0.521,0.0,0.521,0.521,0.75,3.3,2009,2009-01-01
Donté Greene,0.326,0.26,0.375,0.381,0.853,3.8,2009,2009-01-01
Spencer Hawes,0.466,0.348,0.486,0.491,0.662,11.4,2009,2009-01-01
Bobby Jackson,0.398,0.305,0.462,0.46,0.851,7.5,2009,2009-01-01
Henry Walker,0.621,0.0,0.632,0.621,0.696,3.0,2009,2009-01-01
Brian Scalabrine,0.421,0.393,0.453,0.526,0.889,3.5,2009,2009-01-01
Quentin Richardson,0.393,0.365,0.42,0.483,0.761,10.2,2009,2009-01-01
Kevin Martin,0.42,0.415,0.423,0.491,0.867,24.6,2009,2009-01-01
Rodney Stuckey,0.439,0.295,0.453,0.452,0.803,13.4,2009,2009-01-01
Cedric Simmons,0.44,0.0,0.44,0.44,0.438,1.6,2009,2009-01-01
Will Solomon,0.429,0.326,0.484,0.486,0.735,5.0,2009,2009-01-01
Kenny Thomas,0.375,0.0,0.375,0.375,0.0,0.8,2009,2009-01-01
Jason Thompson,0.497,0.0,0.502,0.497,0.692,11.1,2009,2009-01-01
Beno Udrih,0.461,0.31,0.491,0.486,0.82,11.0,2009,2009-01-01
Walter Sharpe,0.364,0.0,0.444,0.364,0.0,1.0,2009,2009-01-01
Darko Miličić,0.515,0.0,0.515,0.515,0.562,5.5,2009,2009-01-01
Darius Miles,0.485,0.167,0.505,0.49,0.742,3.5,2009,2009-01-01
O.J. Mayo,0.438,0.384,0.461,0.495,0.879,18.5,2009,2009-01-01
Marko Jarić,0.331,0.393,0.316,0.369,0.707,2.6,2009,2009-01-01
Hamed Haddadi,0.484,0.0,0.484,0.484,0.6,2.5,2009,2009-01-01
Rajon Rondo,0.505,0.313,0.518,0.514,0.642,11.9,2009,2009-01-01
Gabe Pruitt,0.307,0.292,0.321,0.376,0.81,2.0,2009,2009-01-01
Rashad Mccants,0.393,0.333,0.431,0.458,0.759,9.6,2009,2009-01-01
Andrés Nocioni,0.427,0.399,0.449,0.515,0.792,11.4,2009,2009-01-01
Marcus Banks,0.368,0.158,0.474,0.395,0.611,2.5,2009,2009-01-01
Ben Gordon,0.455,0.41,0.476,0.521,0.864,20.7,2009,2009-01-01
T.J. Ford,0.452,0.337,0.467,0.472,0.872,14.9,2009,2009-01-01
Jeff Foster,0.501,0.286,0.506,0.504,0.658,6.1,2009,2009-01-01
Stephen Graham,0.414,0.303,0.453,0.453,0.806,5.4,2009,2009-01-01
Danny Granger,0.447,0.404,0.47,0.518,0.878,25.8,2009,2009-01-01
Roy Hibbert,0.471,0.0,0.471,0.471,0.667,7.1,2009,2009-01-01
Jarrett Jack,0.453,0.353,0.487,0.498,0.852,13.1,2009,2009-01-01
Josh Mcroberts,0.422,0.0,0.479,0.422,0.769,2.4,2009,2009-01-01
Mike Dunleavy,0.401,0.356,0.43,0.47,0.815,15.1,2009,2009-01-01
Troy Murphy,0.475,0.45,0.496,0.58,0.826,14.3,2009,2009-01-01
Brandon Rush,0.423,0.373,0.451,0.49,0.697,8.1,2009,2009-01-01
Trenton Hassell,0.45,0.25,0.459,0.455,0.8,3.7,2009,2009-01-01
Devin Harris,0.438,0.291,0.477,0.469,0.82,21.3,2009,2009-01-01
Chris Douglas-Roberts,0.46,0.25,0.476,0.469,0.823,4.9,2009,2009-01-01
Keyon Dooling,0.436,0.421,0.446,0.519,0.825,9.7,2009,2009-01-01
Vince Carter,0.437,0.385,0.459,0.493,0.817,20.8,2009,2009-01-01
Josh Boone,0.528,0.0,0.528,0.528,0.376,4.2,2009,2009-01-01
Rasho Nesterović,0.513,0.0,0.514,0.513,0.781,6.8,2009,2009-01-01
Ryan Anderson,0.393,0.365,0.417,0.478,0.845,7.4,2009,2009-01-01
Mike Dunleavy,0.401,0.356,0.43,0.47,0.815,15.1,2009,2009-01-01
Marquis Daniels,0.451,0.2,0.489,0.464,0.721,13.6,2009,2009-01-01
Anthony Johnson,0.404,0.391,0.411,0.472,0.753,5.3,2009,2009-01-01
Courtney Lee,0.45,0.404,0.478,0.526,0.83,8.4,2009,2009-01-01
Rashard Lewis,0.439,0.397,0.482,0.54,0.836,17.7,2009,2009-01-01
Tyronn Lue,0.438,0.435,0.44,0.522,0.737,4.2,2009,2009-01-01
Jameer Nelson,0.503,0.453,0.529,0.58,0.887,16.7,2009,2009-01-01
Mickaël Piétrus,0.413,0.359,0.473,0.507,0.709,9.4,2009,2009-01-01
J.J. Redick,0.391,0.374,0.417,0.503,0.871,6.0,2009,2009-01-01
Travis Diener,0.413,0.39,0.459,0.542,0.8,3.7,2009,2009-01-01
Jeremy Richardson,0.286,0.353,0.25,0.347,0.5,3.1,2009,2009-01-01
Sean Williams,0.417,0.0,0.417,0.417,0.625,2.4,2009,2009-01-01
Bobby Simmons,0.449,0.447,0.453,0.582,0.741,7.8,2009,2009-01-01
Eduardo Nájera,0.446,0.2,0.571,0.48,0.364,2.9,2009,2009-01-01
Brook Lopez,0.531,0.0,0.532,0.531,0.793,13.0,2009,2009-01-01
Yi Jianlian,0.382,0.343,0.397,0.43,0.772,8.6,2009,2009-01-01
Jarvis Hayes,0.445,0.385,0.489,0.527,0.692,8.7,2009,2009-01-01
Maceo Baston,0.543,0.0,0.556,0.543,0.63,2.5,2009,2009-01-01
Hedo Türkoğlu,0.413,0.356,0.445,0.478,0.807,16.8,2009,2009-01-01
Dwight Howard,0.572,0.0,0.573,0.572,0.594,20.6,2009,2009-01-01
Maurice Ager,0.349,0.0,0.405,0.349,0.5,1.7,2009,2009-01-01
Shelden Williams,0.446,0.0,0.452,0.446,0.73,4.1,2009,2009-01-01
Luke Ridnour,0.403,0.35,0.42,0.447,0.869,9.6,2009,2009-01-01
Ramon Sessions,0.445,0.176,0.457,0.449,0.794,12.4,2009,2009-01-01
Charlie Villanueva,0.447,0.345,0.479,0.488,0.838,16.2,2009,2009-01-01
Lou Amundson,0.536,0.0,0.538,0.536,0.442,4.2,2009,2009-01-01
Leandro Barbosa,0.482,0.375,0.532,0.542,0.881,14.2,2009,2009-01-01
Matt Barnes,0.423,0.343,0.505,0.51,0.743,10.2,2009,2009-01-01
Dee Brown,0.367,0.292,0.44,0.439,0.6,2.4,2009,2009-01-01
Michael Redd,0.455,0.366,0.503,0.519,0.814,21.2,2009,2009-01-01
Dee Brown,0.367,0.292,0.44,0.439,0.6,2.4,2009,2009-01-01
Jared Dudley,0.477,0.392,0.507,0.528,0.676,5.5,2009,2009-01-01
Blake Ahearn,0.333,0.5,0.0,0.5,1.0,2.7,2009,2009-01-01
Matt Bonner,0.496,0.44,0.552,0.606,0.739,8.2,2009,2009-01-01
Bruce Bowen,0.422,0.429,0.416,0.535,0.538,2.7,2009,2009-01-01
Austin Croshere,0.359,0.333,0.375,0.423,0.583,2.9,2009,2009-01-01
Tim Duncan,0.504,0.0,0.505,0.504,0.692,19.3,2009,2009-01-01
Luol Deng,0.448,0.4,0.45,0.455,0.796,14.1,2009,2009-01-01
Goran Dragić,0.393,0.37,0.4,0.438,0.769,4.5,2009,2009-01-01
Trevor Ariza,0.46,0.319,0.526,0.511,0.71,8.9,2009,2009-01-01
Luc Mbah A Moute,0.462,0.0,0.466,0.462,0.729,7.2,2009,2009-01-01
Richard Jefferson,0.439,0.397,0.453,0.487,0.805,19.6,2009,2009-01-01
Sebastian Telfair,0.383,0.346,0.399,0.435,0.819,9.8,2009,2009-01-01
Craig Smith,0.562,0.0,0.563,0.562,0.677,10.1,2009,2009-01-01
Kevin Ollie,0.407,0.0,0.409,0.407,0.833,4.0,2009,2009-01-01
Mike Miller,0.482,0.378,0.554,0.559,0.732,9.9,2009,2009-01-01
Mark Madsen,0.214,0.0,0.214,0.214,0.0,0.3,2009,2009-01-01
Kevin Love,0.459,0.105,0.469,0.461,0.789,11.1,2009,2009-01-01
Al Jefferson,0.497,0.0,0.499,0.497,0.738,23.1,2009,2009-01-01
Damon Jones,0.324,0.393,0.0,0.485,0.0,1.8,2009,2009-01-01
Ryan Gomes,0.431,0.372,0.456,0.486,0.807,13.3,2009,2009-01-01
Malik Allen,0.429,0.0,0.432,0.429,0.476,3.2,2009,2009-01-01
Charlie Bell,0.414,0.363,0.458,0.497,0.825,8.4,2009,2009-01-01
Keith Bogans,0.367,0.339,0.425,0.481,0.912,5.6,2009,2009-01-01
Andrew Bogut,0.577,0.0,0.577,0.577,0.571,11.7,2009,2009-01-01
Francisco Elson,0.491,0.25,0.497,0.494,0.846,3.4,2009,2009-01-01
Dan Gadzuric,0.48,0.0,0.483,0.48,0.544,4.0,2009,2009-01-01
Eddie Gill,0.667,0.667,0.667,0.778,0.0,2.3,2009,2009-01-01
Joe Alexander,0.416,0.348,0.432,0.449,0.699,4.7,2009,2009-01-01
Marcin Gortat,0.567,1.0,0.565,0.57,0.578,3.8,2009,2009-01-01
J.J. Barea,0.442,0.357,0.474,0.491,0.753,7.8,2009,2009-01-01
Brandon Bass,0.496,0.0,0.502,0.496,0.867,8.5,2009,2009-01-01
Trey Johnson,0.0,0.0,0.0,0.0,1.0,1.0,2009,2009-01-01
Lebron James,0.489,0.344,0.535,0.53,0.78,28.4,2009,2009-01-01
Darnell Jackson,0.43,0.0,0.44,0.43,0.686,1.9,2009,2009-01-01
Zydrunas Ilgauskas,0.472,0.385,0.477,0.483,0.799,12.9,2009,2009-01-01
J.J. Hickson,0.515,0.0,0.515,0.515,0.672,4.0,2009,2009-01-01
Daniel Gibson,0.391,0.382,0.402,0.493,0.767,7.8,2009,2009-01-01
Morris Almond,0.407,0.294,0.438,0.438,0.808,3.7,2009,2009-01-01
Tarence Kinsey,0.449,0.389,0.471,0.5,0.868,2.0,2009,2009-01-01
Carlos Boozer,0.49,0.0,0.49,0.49,0.698,16.2,2009,2009-01-01
Jarron Collins,0.457,0.0,0.457,0.457,0.727,1.5,2009,2009-01-01
Kyrylo Fesenko,0.583,0.0,0.583,0.583,0.333,2.3,2009,2009-01-01
Matt Harpring,0.461,0.0,0.464,0.461,0.764,4.4,2009,2009-01-01
Andrei Kirilenko,0.449,0.274,0.475,0.467,0.785,11.6,2009,2009-01-01
Brevin Knight,0.349,0.0,0.361,0.349,0.75,2.4,2009,2009-01-01
Kyle Korver,0.438,0.386,0.485,0.529,0.882,9.0,2009,2009-01-01
Kosta Koufos,0.508,0.0,0.508,0.508,0.706,4.7,2009,2009-01-01
Ronnie Brewer,0.508,0.259,0.537,0.522,0.702,13.7,2009,2009-01-01
C.J. Miles,0.459,0.352,0.509,0.515,0.876,9.1,2009,2009-01-01
Sasha Pavlović,0.422,0.41,0.43,0.509,0.463,4.6,2009,2009-01-01
Wally Szczerbiak,0.45,0.411,0.478,0.536,0.849,7.0,2009,2009-01-01
Nick Young,0.444,0.341,0.473,0.481,0.85,10.9,2009,2009-01-01
Etan Thomas,0.485,0.0,0.485,0.485,0.696,3.1,2009,2009-01-01
Deshawn Stevenson,0.312,0.271,0.363,0.387,0.533,6.6,2009,2009-01-01
Darius Songaila,0.532,0.0,0.533,0.532,0.889,7.4,2009,2009-01-01
Oleksiy Pecherov,0.386,0.326,0.431,0.455,0.828,3.6,2009,2009-01-01
Dominic Mcguire,0.432,0.5,0.431,0.435,0.725,4.5,2009,2009-01-01
Javale Mcgee,0.494,0.0,0.494,0.494,0.66,6.5,2009,2009-01-01
Joe Smith,0.468,0.429,0.469,0.473,0.72,6.6,2009,2009-01-01
Antawn Jamison,0.468,0.351,0.501,0.507,0.754,22.2,2009,2009-01-01
Mike James,0.383,0.375,0.388,0.45,0.829,8.7,2009,2009-01-01
Lorenzen Wright,0.37,0.0,0.37,0.37,0.375,1.4,2009,2009-01-01
Mo Williams,0.467,0.436,0.486,0.548,0.912,17.8,2009,2009-01-01
Jawad Williams,0.417,0.333,0.5,0.5,0.0,1.2,2009,2009-01-01
Delonte West,0.457,0.399,0.49,0.53,0.833,11.7,2009,2009-01-01
Ben Wallace,0.445,0.0,0.445,0.445,0.422,2.9,2009,2009-01-01
Anderson Varejão,0.536,0.0,0.538,0.536,0.616,8.6,2009,2009-01-01
Mike James,0.383,0.375,0.388,0.45,0.829,8.7,2009,2009-01-01
Paul Millsap,0.534,0.0,0.537,0.534,0.699,13.5,2009,2009-01-01
Mehmet Okur,0.485,0.446,0.497,0.536,0.817,17.0,2009,2009-01-01
Ronnie Price,0.379,0.311,0.408,0.426,0.756,4.0,2009,2009-01-01
Metta World Peace,0.401,0.399,0.402,0.475,0.748,17.1,2009,2009-01-01
Rafer Alston,0.385,0.338,0.417,0.454,0.75,11.7,2009,2009-01-01
Tony Battie,0.489,0.222,0.497,0.492,0.659,4.8,2009,2009-01-01
Antoine Wright,0.415,0.302,0.475,0.468,0.747,7.3,2009,2009-01-01
Shawne Williams,0.286,0.059,0.385,0.295,0.818,2.8,2009,2009-01-01
Jason Terry,0.463,0.366,0.525,0.535,0.88,19.6,2009,2009-01-01
Jerry Stackhouse,0.267,0.158,0.317,0.292,1.0,4.2,2009,2009-01-01
James White,0.6,0.5,0.667,0.7,0.0,1.8,2009,2009-01-01
James Singleton,0.529,0.325,0.575,0.559,0.859,5.1,2009,2009-01-01
Jason Kidd,0.416,0.406,0.427,0.522,0.819,9.0,2009,2009-01-01
Josh Howard,0.451,0.345,0.48,0.488,0.782,18.0,2009,2009-01-01
Ryan Hollins,0.532,0.0,0.532,0.532,0.597,3.2,2009,2009-01-01
Gerald Green,0.439,0.304,0.485,0.478,0.844,5.2,2009,2009-01-01
Devean George,0.38,0.289,0.485,0.458,0.773,3.4,2009,2009-01-01
Erick Dampier,0.65,0.0,0.65,0.65,0.638,5.7,2009,2009-01-01
Matt Carroll,0.38,0.245,0.441,0.418,0.84,3.0,2009,2009-01-01
Dirk Nowitzki,0.479,0.359,0.493,0.498,0.89,25.9,2009,2009-01-01
Von Wafer,0.447,0.39,0.474,0.51,0.752,9.7,2009,2009-01-01
Luis Scola,0.531,0.0,0.533,0.531,0.76,12.7,2009,2009-01-01
Dikembe Mutombo,0.385,0.0,0.385,0.385,0.667,1.8,2009,2009-01-01
Deron Williams,0.471,0.31,0.518,0.506,0.849,19.4,2009,2009-01-01
Brendan Haywood,0.48,0.0,0.48,0.48,0.476,9.7,2009,2009-01-01
Juan Dixon,0.395,0.333,0.42,0.443,0.872,5.2,2009,2009-01-01
Javaris Crittenton,0.46,0.133,0.478,0.463,0.576,5.0,2009,2009-01-01
Caron Butler,0.453,0.31,0.487,0.482,0.858,20.8,2009,2009-01-01
Andray Blatche,0.471,0.238,0.479,0.475,0.704,10.0,2009,2009-01-01
Gilbert Arenas,0.261,0.286,0.25,0.304,0.75,13.0,2009,2009-01-01
